text,label,text_clean,final_level
"kadang bosan mengerjakan tesis , tapi issue perang dua kubu calon pemimpin indonesia ternyata lebih membosankan",negative,kadang bosan mengerjakan tesis tapi issue perang dua kubu calon pemimpin indonesia ternyata lebih membosankan,2
"kalau kalian masih menganggap lgbt , banci , dan orang gila bukan bagian dari kalian , mati saja kalian anjing",negative,kalau kalian masih menganggap lgbt banci dan orang gila bukan bagian dari kalian mati saja kalian anjing,2
pdip dalang semua kegoncangan dan huru hara di negeri ini !,negative,pdip dalang semua kegoncangan dan huru hara di negeri ini,2
sudah lama sekali tidak mengunjungi resto yang satu ini . tahu goreng berbumbu nya enak . gurame dengan keke nya manis pedas kurang berapa enak .,negative,sudah lama sekali tidak mengunjungi resto yang satu ini tahu goreng berbumbu nya enak gurame dengan keke nya manis pedas kurang berapa enak,2
agama islam memang agama setan alat buat penipu itulah islam,negative,agama islam memang agama setan alat buat penipu itulah islam,2
kasihan bank drive sekarang sudah jarang manggung setelah anji keluar,negative,kasihan bank drive sekarang sudah jarang manggung setelah anji keluar,2
arti nya presiden ingin kaum muslim tersiksa kan ?,negative,arti nya presiden ingin kaum muslim tersiksa kan,2
"berarti zaman nabi adam lebih bobrok dong , logika sampah . tapi gue maklumi peminum kencing onta sih .",negative,berarti zaman nabi adam lebih bobrok dong logika sampah tapi gue maklumi peminum kencing onta sih,2
"tempat nya sangat bagus , ada yang seperti restoran biasa . ada pilihan saung saung untuk kelompok atau keluarga . bakso nya sendiri ada banyak pilihan , tapi untuk rasa , sangat biasa dan tidak istimewa . mereka juga menyediakan makanan lain selain bakso . meskipun tempat nya bagus tapi kurang populer karena rasa makanan nya yang tidak membuat orang sengaja ingin kembali ke tempat ini .",negative,tempat nya sangat bagus ada yang seperti restoran biasa ada pilihan saung saung untuk kelompok atau keluarga bakso nya sendiri ada banyak pilihan tapi untuk rasa sangat biasa dan tidak istimewa mereka juga menyediakan makanan lain selain bakso meskipun tempat nya bagus tapi kurang populer karena rasa makanan nya yang tidak membuat orang sengaja ingin kembali ke tempat ini,2
"pendukung prabowo seperti art , sda adalah orang-orang bejad tabiat nya kasar termasuk orang ini semoga dilaknat oleh allah",negative,pendukung prabowo seperti art sda adalah orangorang bejad tabiat nya kasar termasuk orang ini semoga dilaknat oleh allah,2
alquran itu kitab cacat yang belum semuanya dijiplak dari bibel keburu muhammad mati diracun istri nya yang masih anak-anak berumur 15 tahun yaitu aisyah atas suruhan orang tua nya karena tidak tahan melihat si muhammad hipersex semua disikat menantu mertua semua di ewek muhammad .,negative,alquran itu kitab cacat yang belum semuanya dijiplak dari bibel keburu muhammad mati diracun istri nya yang masih anakanak berumur 15 tahun yaitu aisyah atas suruhan orang tua nya karena tidak tahan melihat si muhammad hipersex semua disikat menantu mertua semua di ewek muhammad,2
tidak lucu,negative,tidak lucu,2
"percuma banyak promo , tetapi jaringan payah",negative,percuma banyak promo tetapi jaringan payah,2
"kita akhir pekan ke sana . sesak dan antre . beli voucher makan dulu . dari beberapa makanan yang kita coba , mahal dan tidak ada yang enak . habis itu sisa voucher tidak bisa diuangkan kembali , padahal sebelumnya tidak diinformasikan . menyebalkan",negative,kita akhir pekan ke sana sesak dan antre beli voucher makan dulu dari beberapa makanan yang kita coba mahal dan tidak ada yang enak habis itu sisa voucher tidak bisa diuangkan kembali padahal sebelumnya tidak diinformasikan menyebalkan,2
"harga paket mahal , kualitas jaringan 4 tidak jelek .",negative,harga paket mahal kualitas jaringan 4 tidak jelek,2
bosan dengan dunia ini yang penuh dengan kemunafikan,negative,bosan dengan dunia ini yang penuh dengan kemunafikan,2
"jangan pilih ahokodokers di pilkada 2018 , pileg dan pilpres 2019 . muslim bersatu , kita menang . seperti pilkada jakarta",negative,jangan pilih ahokodokers di pilkada 2018 pileg dan pilpres 2019 muslim bersatu kita menang seperti pilkada jakarta,2
fahri memang menyebalkan dan fz lebih lagi .,negative,fahri memang menyebalkan dan fz lebih lagi,2
sekarang tolong koreksi apakah agama anda layak untuk disebut agama ? renungkanlah dan pikirkan dengan akal yang sehat,negative,sekarang tolong koreksi apakah agama anda layak untuk disebut agama renungkanlah dan pikirkan dengan akal yang sehat,2
yang bikin saya jenuh dengan film indonesia adalah kebanyakan film bertemakan cinta ala ftv . contoh yang the real film comic 8 dan the raid,negative,yang bikin saya jenuh dengan film indonesia adalah kebanyakan film bertemakan cinta ala ftv contoh yang the real film comic 8 dan the raid,2
"setuju pak , pemerintah yang sekarang memang tidak punya pikiran untuk berfikir demi kepentingan rakyat , nga ku paling peduli rakyat tapi kebijakan semua kontra rakyat , mau naik dua periode pula lagi . tenggelamkan",negative,setuju pak pemerintah yang sekarang memang tidak punya pikiran untuk berfikir demi kepentingan rakyat nga ku paling peduli rakyat tapi kebijakan semua kontra rakyat mau naik dua periode pula lagi tenggelamkan,2
indosat oh indosat kenapa tiap hari kamu membuat marah pelanggan kamu . sampai kapan kau php seperti ini .,negative,indosat oh indosat kenapa tiap hari kamu membuat marah pelanggan kamu sampai kapan kau php seperti ini,2
"bicara mahal atau murah memang relatif . namun menghabiskan uang lebih dari 60 ribu untuk menu nasi ayam goreng dan es teh manis buat saya kemahalan . berikut nya , jika saya ke pvj lagi dan terjebak lapar seperti hari ini , maka saya lebih baik sambangi resto cepat saji dengan harga yang bahkan tidak mencapai setengah nya tetapi dengan menu yang sama nasi ayam dan minum",negative,bicara mahal atau murah memang relatif namun menghabiskan uang lebih dari 60 ribu untuk menu nasi ayam goreng dan es teh manis buat saya kemahalan berikut nya jika saya ke pvj lagi dan terjebak lapar seperti hari ini maka saya lebih baik sambangi resto cepat saji dengan harga yang bahkan tidak mencapai setengah nya tetapi dengan menu yang sama nasi ayam dan minum,2
muslim meyakini batu hajral aswad jatuh dari surga . bagaimana bisa surga bolong sampai batu bisa jatuh ?,negative,muslim meyakini batu hajral aswad jatuh dari surga bagaimana bisa surga bolong sampai batu bisa jatuh,2
kalau soal berbohong - mengibul malah mbah amien rais juara nya .,negative,kalau soal berbohong mengibul malah mbah amien rais juara nya,2
tolong ya perbaikan internet indihome saya . saya bayar mahal masa penyelesaikan sampai tanggal 29,negative,tolong ya perbaikan internet indihome saya saya bayar mahal masa penyelesaikan sampai tanggal 29,2
"makan itu islam kalian tidak punya otak , tidak ada malu ke pemimpinan kok bawa agama . pada goblok semua .",negative,makan itu islam kalian tidak punya otak tidak ada malu ke pemimpinan kok bawa agama pada goblok semua,2
selamat pagi . saya masih marah sama indosat,negative,selamat pagi saya masih marah sama indosat,2
"sumpah , gue jadi ikutan goblok . eh . sebelum virus goblok semakin merasuk , saya mengaburkan diri dan terima kasih untuk . bos . gue enggak mau jadi ikutan goblok seperti yang sujud padahal kalah pilpres , gara-gara nonton tv oon ! foldedhands foldedhands winkingfacewithtongue foldedhands",negative,sumpah gue jadi ikutan goblok eh sebelum virus goblok semakin merasuk saya mengaburkan diri dan terima kasih untuk bos gue enggak mau jadi ikutan goblok seperti yang sujud padahal kalah pilpres garagara nonton tv oon foldedhands foldedhands winkingfacewithtongue foldedhands,2
tidak gembira,negative,tidak gembira,2
ini wakil gubernur nya ngomong nya plin plan begitu . yakin masih bisa memimpin jakarta ?,negative,ini wakil gubernur nya ngomong nya plin plan begitu yakin masih bisa memimpin jakarta,2
"angkat topi untuk anda , bung . saya salut . memang lama-lama isu pki ini bikin eneng , mau muntah . disuruh buktikan , tidak bisa . berkilah tingkat dewa . tetapi asik koar-koar terus pki bangkit , no pki , dan segala macam . mau bilang tidak senang sama pak de aza sampai berputar-putar bawa pki . pengecut .",negative,angkat topi untuk anda bung saya salut memang lamalama isu pki ini bikin eneng mau muntah disuruh buktikan tidak bisa berkilah tingkat dewa tetapi asik koarkoar terus pki bangkit no pki dan segala macam mau bilang tidak senang sama pak de aza sampai berputarputar bawa pki pengecut,2
hotel ibis tamarkan wahid hasyim sangat mengecewakan untuk pelayanan . terutama masalah reservation ! parah abiz !,negative,hotel ibis tamarkan wahid hasyim sangat mengecewakan untuk pelayanan terutama masalah reservation parah abiz,2
"kopi dan makanan lumayan enak , tapi banyak tikus lari-lari . menjelang sore malam selalu penuh , tapi tidak ribut . tidak sesuai untuk minum kopi sambil baca buku karena pencahayaan minim .",negative,kopi dan makanan lumayan enak tapi banyak tikus larilari menjelang sore malam selalu penuh tapi tidak ribut tidak sesuai untuk minum kopi sambil baca buku karena pencahayaan minim,2
"jokowi untuk apa ya tiba-tiba ketemu sama pak prabowo ? ada yang bisa menjelaskan ? karena aneh saja , tidak ada apa-apa , kok tiba-tiba ada pertemuan sama pak prabowo . gue curiga .",negative,jokowi untuk apa ya tibatiba ketemu sama pak prabowo ada yang bisa menjelaskan karena aneh saja tidak ada apaapa kok tibatiba ada pertemuan sama pak prabowo gue curiga,2
"mari kita gulingkan dprd sekarang , kerja mereka tidak becus semuanya .",negative,mari kita gulingkan dprd sekarang kerja mereka tidak becus semuanya,2
sudah terlambat wahai bajingan jokowi . tidak perlu lagi kau mengajak para ulama .,negative,sudah terlambat wahai bajingan jokowi tidak perlu lagi kau mengajak para ulama,2
"tampak biasa saja setelah kurang lebih 5 tahun yang lalu saat saya pertama ke sini , kualitas rasa juga berkurang , harga makin mahal juga",negative,tampak biasa saja setelah kurang lebih 5 tahun yang lalu saat saya pertama ke sini kualitas rasa juga berkurang harga makin mahal juga,2
"kebanyakan omong doang . bukti nyata nya dalam kinerja nya mana ? sudahkah membantu masyarakat ? kuliah saja dulu saja yang benar . nanti kalau sudah lulus kalian akan dilema , akan jadi apakah ? karena mencari pekerjaan tidak semudah kalian teriak-teriak di depan forum seperti ini",negative,kebanyakan omong doang bukti nyata nya dalam kinerja nya mana sudahkah membantu masyarakat kuliah saja dulu saja yang benar nanti kalau sudah lulus kalian akan dilema akan jadi apakah karena mencari pekerjaan tidak semudah kalian teriakteriak di depan forum seperti ini,2
"ramai banget kak . nanti saja kalau sudah tengah-tengah kak , kemarin malam minggu mau ke sana sampai balik lagi pen nangis di jalan terjebak macet dan tidak bisa keluar-keluar",negative,ramai banget kak nanti saja kalau sudah tengahtengah kak kemarin malam minggu mau ke sana sampai balik lagi pen nangis di jalan terjebak macet dan tidak bisa keluarkeluar,2
"fukuzushi menawarkan all you can eat untuk sushi dan ramen , saat masuk pada pukul 19.00 saya diberi tahu bahwa last order adalah pukul 20.00 . oke setelah memesan , pada pukul 19.30 seorang pelayan menawarkan untuk melakukan pemesanan karena sudah last order dengan alasan koki hanya dua orang . setelah berdebat baru dikabulkan untuk last order pukul 20.00 . secara keseluruhan rasa sushi nya sangat biasa .",negative,fukuzushi menawarkan all you can eat untuk sushi dan ramen saat masuk pada pukul 1900 saya diberi tahu bahwa last order adalah pukul 2000 oke setelah memesan pada pukul 1930 seorang pelayan menawarkan untuk melakukan pemesanan karena sudah last order dengan alasan koki hanya dua orang setelah berdebat baru dikabulkan untuk last order pukul 2000 secara keseluruhan rasa sushi nya sangat biasa,2
aduh kok ini cancel di traveloka tidak dapat dikembalikan sih !?,negative,aduh kok ini cancel di traveloka tidak dapat dikembalikan sih,2
"polri kalau kena tekanan politik , susah bangkit",negative,polri kalau kena tekanan politik susah bangkit,2
sby juga cabut saja warga kehormatan nya ! lagipula sepak terjang sby ketika uji banding banyak penyelewengan nya di banding pengabdian nya !,negative,sby juga cabut saja warga kehormatan nya lagipula sepak terjang sby ketika uji banding banyak penyelewengan nya di banding pengabdian nya,2
adit kayak tarik,negative,adit kayak tarik,2
tidak efisien,negative,tidak efisien,2
"pertama ke sini karena penasaran dengan rekomendasi dari medsos . ya lumayan sih nothing spesial menurut ku , tapi tidak mengecewakan juga kok . di sini banyak banget anak muda yang nongkrong lama , jadi jangan berharap untuk dapat ketenangan makan di sini . hehe . aku sih kurang suka .",negative,pertama ke sini karena penasaran dengan rekomendasi dari medsos ya lumayan sih nothing spesial menurut ku tapi tidak mengecewakan juga kok di sini banyak banget anak muda yang nongkrong lama jadi jangan berharap untuk dapat ketenangan makan di sini hehe aku sih kurang suka,2
luhut itu raja bohong dan menteri yang tidak bermanfaat dan tidak berguna,negative,luhut itu raja bohong dan menteri yang tidak bermanfaat dan tidak berguna,2
azab tukang fitnah itu pas mesti kuburan nya langsung sempit,negative,azab tukang fitnah itu pas mesti kuburan nya langsung sempit,2
"kali ini bakalan sehat banget lo , dan pasti nya gampang dibikin . nama nya itu teh merah ceria , teafren . nah , kalau kamu baca resep ini , mungkin kedengaran nya aneh . tapi , coba bikin saja dulu yuk . tidak bakal nyesel deh pokok nya .",negative,kali ini bakalan sehat banget lo dan pasti nya gampang dibikin nama nya itu teh merah ceria teafren nah kalau kamu baca resep ini mungkin kedengaran nya aneh tapi coba bikin saja dulu yuk tidak bakal nyesel deh pokok nya,2
"lgbt itu penyakit . mesti dibasmi sampai ke akar nya . kalau tidak di musnahkan , bisa menular ke anak cucu bahkan .",negative,lgbt itu penyakit mesti dibasmi sampai ke akar nya kalau tidak di musnahkan bisa menular ke anak cucu bahkan,2
gua marah kesal jengkel ke xl axis telkomsel gua enggak pernah kayak gini,negative,gua marah kesal jengkel ke xl axis telkomsel gua enggak pernah kayak gini,2
yang teroris itu pdip papua,negative,yang teroris itu pdip papua,2
jne luar biasa banget ini yang mengantar paket nya marah marahin gue . tidak tidak lagi anjing pakai jne .,negative,jne luar biasa banget ini yang mengantar paket nya marah marahin gue tidak tidak lagi anjing pakai jne,2
sekarang jakarta macet banget,negative,sekarang jakarta macet banget,2
semakin apatis melaporkan hal-hal seperti ini . karena sampai minggu lalu masih tetap belum dikerjakan . hanya janji-janji terus ... : .,negative,semakin apatis melaporkan halhal seperti ini karena sampai minggu lalu masih tetap belum dikerjakan hanya janjijanji terus,2
